post_id,post_url,profile_id,author_unique_id,author_nick_name,text,posted_at,language,country,city,play_count,likes_count,comments_count,shares_count,saves_count,video_duration,is_slideshow,is_ad,is_sponsored,hashtags,brands_mentioned,categories_from_llm,subcategories_from_llm,content_type,tone,collaboration_type,is_alcohol_related,alcohol_reason
7595043266077248775,https://www.tiktok.com/@yadang1004/video/7595043266077248775,7330983499350131730,yadang1004,야한당근,"#협찬 전주여행 다녀오면 늘 고민되는 기념품.이번엔 정말 전주다운 선물을 발견했어요.모주에서 착안한 국내 유일 수제 모주초콜릿과 바삭함 속에 촉촉함이 숨어 있는 구술사탕.달기만 한 초콜릿이 아니라 깊은 풍미가 살아 있어 어른 선물로도 좋아요.한옥마을 감성 가득한 포장까지 더해져 전주여행선물로 딱입니다.온라인도 있지만, 전주에 왔다면 오프라인 매장 구매 추천해요.#전주기념품 #전주한옥마을 #전주여행선물#모주초콜릿 ",2026-01-14 02:47:00,ko,KR,Jeonju,309,5,1,0,2,33,0,0,1,협찬|전주기념품|전주한옥마을|전주여행선물|모주초콜릿,,,,Product Promotion,Promotional/Advertising Tone,Sponsored,True,게시글에서 '모주'라는 술에서 착안한 초콜릿을 홍보하고 있습니다.
7541497989102193938,https://www.tiktok.com/@sellboss/video/7541497989102193938,6994048425490957314,sellboss,💓10/8 100일💓😺세린😺serin,오늘도 열일 셀 #클럽디제이 #클럽 #dj #djsell #디제이셀 ,2025-08-22 19:44:03,ko,KR,N/A,275,20,1,0,1,14,0,0,0,클럽디제이|클럽|dj|djsell|디제이셀,,,,DJ Set,Trendy/Hip,Self Promotion,True,"게시글의 본문과 해시태그에 '클럽'이라는 단어가 포함되어 있으며, 클럽은 일반적으로 주류 판매 및 음주와 관련된 장소이기 때문입니다."
7576843869854108949,https://www.tiktok.com/@user3331467246881/video/7576843869854108949,7510526246456263688,user3331467246881,user3331467246881,국내 최초로 소주 광고를 찍었던 여자 연예인,2025-11-26 01:44:02,ko,KR,N/A,456,2,0,0,0,59,0,0,0,,,,,Interview Clip,Informative,N/A,True,게시글 본문에서 '소주 광고'를 언급하고 있어 술/주류/음주 관련 콘텐츠입니다.
7576865781150027016,https://www.tiktok.com/@idolpitch/video/7576865781150027016,7408385982880072712,idolpitch,돌직구,진짜 뼈말라라는 살빠진 닝닝 #kpop #shots #ningning #닝닝 #다이어트 ,2025-11-25 19:09:02,ko,KR,N/A,135200,4146,17,55,563,15,0,0,0,kpop|shots|ningning|닝닝|다이어트,,,,Performance Video,Appreciative,N/A,True,해시태그 'shots'는 술을 의미할 수 있습니다.
7477565409604947207,https://www.tiktok.com/@yumhee_/video/7477565409604947207,7444938958523548688,yumhee_,부산맛집 얌희,"같이 간 지인들도 극찬한 지하에 숨은 노포 중식당🌟 남포동 많이 가보셨어도 여기 아는 분은 몇 없을 거예요  1977년부터 지금까지 48년 된 곳인데 와 .. 지하 들어가자마자 시간이 멈춘 듯한 느낌 게다가 소주가 3,000원 ..!!! 노포러버들은 무조건 가보세요 ㅠ (저장 필수)  가격과 맛, 노포임에도 위생이나 서비스까지 만족스러웠고 음식 나올 때마다 새 젓가락 꺼내 직접 비벼주시며 .. 사장님 정말 다정하고 친절하셨던 ..🥹🤍  얇은 면에 소스가 싹 밴 옛날식 짜장면, 시원칼칼한 국물이 계속 들어가던 짬뽕! (해산물의 비린맛이 전혀 안 느껴졌어요)  메인 요리도 기본 3만원은 받을 법한 메뉴들인데 1만원대의 착한 가격 ㅠㅠㅠ 정말 최곱니다 저의 픽은 짬뽕 & 탕수육 !! 탕수육은 꼭 드세요👍  저희 테이블 외에 모두 60대 이상 어르신이었고 시끄럽게 먹는 곳은 아니니 이 점 꼭 유의해 주세요! (사장님도 재차 강조하셨으니 매너 지켜요 우리🫶)  💟 같이 갈 친구에게 공유하기 💟  📍부산 중구 부평동 #학마을 ▫점심 11:30-15:30 / 저녁 18:00-22:00 (L.O 21:00) 🥢 짜장면 5,000원 / 짬뽕 7,000원 / 탕수육 15,000원 / 양장피 18,000원  - #부산노포 #부산노포맛집 #부산노포술집 #부산중식당 #부산탕수육 #남포동맛집 #남포동술집 #부평동맛집 #부평동술집 #노포술집",2025-03-03 12:52:52,ko,KR,Busan,160600,1882,69,948,894,15,0,0,0,학마을|부산노포|부산노포맛집|부산노포술집|부산중식당|부산탕수육|남포동맛집|남포동술집|부평동맛집|부평동술집|노포술집,,,,Reviews & Recommendations,Direct/Emphatic,N/A,True,"본문에서 '소주가 3,000원'이라고 언급하며 주류 가격을 명시하고 있으며, 해시태그에도 '부산노포술집', '남포동술집', '부평동술집', '노포술집' 등 술집 관련 키워드가 포함되어 있습니다."
7588550331500481822,https://www.tiktok.com/@purnagurung717/video/7588550331500481822,7008319720039220229,purnagurung717,Chinis ke finish 🤣,#TikTok Shops#FweeVoluming Gloss Cola Duo _ Cherry Cola&Dirty Cola#,2025-12-27 14:51:41,en,KR,N/A,1004,256,215,39,73,24,0,0,1,tiktok|fweevoluming,fwee,,,Product Promotion,Promotional/Advertising Tone,Self Promotion,True,"게시글에 'Cola'라는 단어가 포함되어 있으며, 이는 종종 술과 관련된 음료를 지칭할 수 있습니다."
7345874649202298114,https://www.tiktok.com/@yallapeace/video/7345874649202298114,6718805216806650882,yallapeace,yohan,#해운대바#해운대위스키#프라이빗바#예약제바#스피크이지바#요한바#요한bar#얄라tv#요한맛집 ,2024-03-13 15:45:30,ko,KR,Busan,588,33,1,0,1,33,0,0,0,해운대바|해운대위스키|프라이빗바|예약제바|스피크이지바|요한바|요한bar|얄라tv|요한맛집,,,,Restaurant Review,Trendy/Hip,N/A,True,"게시글에 '해운대바', '해운대위스키', '프라이빗바', '예약제바', '스피크이지바' 등 술집 및 주류와 관련된 해시태그가 포함되어 있습니다."
7577301601946324245,https://www.tiktok.com/@honeymix1977/video/7577301601946324245,7518271031635919873,honeymix1977,HONEY HONEY,韓日 마마 합작 #대전트랜스젠더  #대전샴페인맛집  #대전위스키바  #オカマ #gay    ,2025-11-27 07:20:18,ko,KR,대전,956,13,1,0,3,95,0,0,0,대전트랜스젠더|대전샴페인맛집|대전위스키바|オカマ|gay,,,,Other,Trendy/Hip,N/A,True,게시글에 '샴페인'과 '위스키'라는 주류 관련 단어가 포함되어 있습니다.
7577302668146740500,https://www.tiktok.com/@honeymix1977/video/7577302668146740500,7518271031635919873,honeymix1977,HONEY HONEY,장구귀신 젠더.avi #대전트랜스젠더  #대전샴페인맛집  #대전위스키바  #オカマ #gay    ,2025-11-27 07:24:29,ko,KR,Daejeon,1149,14,0,1,1,84,0,0,0,대전트랜스젠더|대전샴페인맛집|대전위스키바|オカマ|gay,,,,Vlog,Trendy/Hip,N/A,True,게시글에 '샴페인맛집'과 '위스키바'라는 해시태그가 포함되어 있어 술/주류/음주 관련 콘텐츠로 판단됩니다.
7542144273790127367,https://www.tiktok.com/@olggangnam/video/7542144273790127367,7285964960005538818,olggangnam,ORIENTAL LOUNGE GANGNAM,#강남술집 #강남핫플 #오리엔탈라운지 ,2025-08-24 13:31:50,ko,KR,Gangnam,452,2,0,0,1,54,0,0,0,강남술집|강남핫플|오리엔탈라운지,,,,Food Review,Trendy/Hip,Self Promotion,True,게시글에 '강남술집'이라는 해시태그가 포함되어 있어 술집을 홍보하는 콘텐츠로 판단됩니다.
7595176669774679317,https://www.tiktok.com/@hiritcouple/video/7595176669774679317,7237447957377074178,hiritcouple,💍Hirit couple 히릿커플💍,완전 취했음.분위기에 😌 신혼여행중 그의 시점 #행복해 #happymood #lfoundyou #lovesong ,2026-01-14 11:24:41,ko,other,N/A,2246,94,1,0,7,41,0,0,0,행복해|happymood|lfoundyou|lovesong,,,,Travel Vlog,Emotional/Storytelling,N/A,True,게시글 본문에 '완전 취했음'이라는 표현이 포함되어 있어 술/주류/음주 관련 콘텐츠로 판단됩니다.
7595220029679897877,https://www.tiktok.com/@chaerim0331/video/7595220029679897877,6682579091445384194,chaerim0331,봄이,난 쿨톤임. #오렌지 #마제따라 오렌지마제따라마제따라 챌린지...,2026-01-14 14:12:54,ko,KR,N/A,989,11,2,0,1,13,0,0,0,오렌지|마제따라,,,,Challenge,Trendy/Hip,N/A,True,"마제따라(Majestara)는 술의 한 종류로, 해당 게시글은 술 관련 챌린지를 언급하고 있습니다."
7478197135658208519,https://www.tiktok.com/@cinventive/video/7478197135658208519,6947195952454550529,cinventive,cinventive,"📌 전주에서 현지 양꼬치 감성 제대로 느끼고 싶다면?🔥 효자동에서 중국 본토 느낌 그대로! 사장님, 직원분들까지 현지인이라 찐~한 중국식 분위기 가득한 태양부양꼬치 효자점 🌟  🥢 꼬치부터 마라까지! 전주의 중국 맛집 끝판왕 ✔ 양꼬치 🐑 바삭한 숯불 향과 촉촉한 육즙의 완벽한 조화! ✔ 꿔바로우 🍖 바삭하고 쫀득한 식감에 상큼달콤한 소스의 환상적인 맛! ✔ 마라탕 & 마라샹궈 🌶️ 얼얼한 마라맛의 진수를 느낄 수 있는 메뉴!  🔥 늦게 가면 웨이팅 필수! 퇴근 후 시원한 칭따오 한잔과 함께 중국식 안주를 즐기고 싶다면 바로 이곳!  📍 전주시 완산구 홍산4길 16 🕐 매일 11:30 - 24:00 📞 063-715-6666  #전주맛집 #효자동맛집 #태양부양꼬치 #양꼬치맛집 #꿔바로우맛집 #마라탕맛집 #마라샹궈맛집 #중국음식 #전주야식 #전주중국요리 ",2025-03-05 05:44:19,ko,KR,Jeonju,1002,8,0,1,2,18,0,0,0,전주맛집|효자동맛집|태양부양꼬치|양꼬치맛집|꿔바로우맛집|마라탕맛집|마라샹궈맛집|중국음식|전주야식|전주중국요리,,,,Food Review,Promotional/Advertising Tone,N/A,True,게시글 본문에 '칭따오 한잔'이라는 문구가 포함되어 있어 술/주류 관련 콘텐츠로 판단됩니다.
7478387191727590674,https://www.tiktok.com/@vin_lindsay/video/7478387191727590674,6653070808649220097,vin_lindsay,🥂빈이쨘!🥂Korean,"7도라 부담이 없네 ,☺️ 개인적으론 오렌지가 더 맛있더라구요!  🍊🍻  #먹방 #혼술바 #fyp #건배 #koreandrinks #mukbang  #건배#혼술레시볼하이볼 #하이볼 #gs25 #내돈내산 #신상후기 #30대 ",2025-03-05 18:01:53,ko,KR,N/A,1376,35,4,0,0,66,0,0,0,먹방|혼술바|fyp|건배|koreandrinks|mukbang|건배|혼술레시볼하이볼|하이볼|gs25|내돈내산|신상후기|30대,Gs25,,,Review,Frank and Candid,N/A,True,"게시글 본문에 '7도', '하이볼', '건배' 등의 단어가 포함되어 있고, 관련 해시태그(#하이볼, #혼술바, #koreandrinks, #건배)가 있어 술/주류/음주 관련 콘텐츠로 판단됩니다."
7478611283428887824,https://www.tiktok.com/@miwa_asmr/video/7478611283428887824,6826658154206807042,miwa_asmr,Miwa ASMR 🧸🌙,チャミスル⁉️のプランパーが最強でした🌶🔥 #チャミスル #プランパーリップ #リッププランパー #チャミスルプランパー #新作コスメ #新作リップ #韓国コスメ #スキンケア ,2025-03-06 08:31:53,ja,KR,N/A,1900000,74000,381,2963,6549,100,0,0,0,チャミスル|プランパーリップ|リッププランパー|チャミスルプランパー|新作コスメ|新作リップ|韓国コスメ|スキンケア,Jinro,,,Review,Bright and Humorous,Organic Mention,True,게시글 본문과 해시태그에 'チャミスル(참이슬)'이라는 소주 브랜드가 언급되어 술/주류 관련 콘텐츠로 판단됩니다.
7577413355758193928,https://www.tiktok.com/@nemoblubupblubup/video/7577413355758193928,7289083153254827014,nemoblubupblubup,nemoblubupblubup,#heavy holic,2025-11-27 14:33:54,ko,KR,N/A,2897,1092,4,4,22,15,0,0,0,heavy,,,,Daily Life,Trendy/Hip,N/A,True,The hashtag '#heavy holic' and the word 'heavy' in the text suggest a connection to heavy drinking or alcohol consumption.
7577551963210976532,https://www.tiktok.com/@ugc.biancx/video/7577551963210976532,7215197556182959110,ugc.biancx,Bia,Shade: Pink Malibu @Popique Beauty 😚💕,2025-11-27 23:31:53,en,KR,N/A,254,10,0,0,0,25,0,0,0,,Popique,,,Product Promotion,Promotional/Advertising Tone,Organic Mention,True,게시글에서 'Malibu'라는 이름의 술과 관련된 제품을 홍보하고 있습니다.
7542672438803336469,https://www.tiktok.com/@woniidollys_/video/7542672438803336469,7188020226183808026,woniidollys_,౨ৎ | 2.3k,Unboxing a giveaway from @❀ !!  . ྀིྀིྀིྀིྀིྀིྀིྀི ‎♡₊˚  - im superrrrrr grateful ful to have won such giveaway from THE Megan😭💗 cheers to more giveaways in the future 🥂#wonnidollys_ #pink #coquette #selfcare #giveaway #fyp ,2025-08-25 23:41:32,en,KR,N/A,4305,583,36,58,87,45,0,0,0,wonnidollys_|pink|coquette|selfcare|giveaway|fyp,Anua,,,Unboxing,Bright and Humorous,Organic Mention,True,"게시글 본문에 'cheers to more giveaways in the future 🥂'라는 문구가 포함되어 있으며, 샴페인 잔 이모티콘(🥂)은 축배를 들거나 음료를 마시는 행위를 나타내므로 술/주류/음주 관련 콘텐츠로 판단됩니다."
7542685924140813589,https://www.tiktok.com/@romantic533_/video/7542685924140813589,7386811083337991174,romantic533_,로맨틱533,#로맨틱533 #가평계곡펜션 #가평계곡캠핑장 #오늘의서비스 #골뱅이무침 ,2025-08-26 00:33:57,ko,KR,N/A,240,10,1,0,2,24,0,0,0,로맨틱533|가평계곡펜션|가평계곡캠핑장|오늘의서비스|골뱅이무침,,,,Food,Bright and Humorous,N/A,True,골뱅이무침은 종종 술과 함께 곁들여 먹는 안주로 알려져 있습니다.
7542827271724387591,https://www.tiktok.com/@ji_w.o.o/video/7542827271724387591,68351899724,ji_w.o.o,jiwoo.m,🐈‍⬛#05 #fyp #안녕 #sapporo ,2025-08-26 09:42:13,ko,JP,Sapporo,376,24,1,0,0,6,0,0,0,05|fyp|안녕|sapporo,,,,Beauty Transformation,Trendy/Hip,N/A,True,"The hashtag 'sapporo' refers to a well-known beer brand, indicating alcohol-related content."
7542860598728494369,https://www.tiktok.com/@coopie_corner/video/7542860598728494369,7116894392694408197,coopie_corner,Lesya EU | UGC Creator,"🍓🫐 How to get jelly lips like K-pop idols:  It's very simple, really, just try the Tocobo lip oils! Match your mood today with the lippie from Tocobo! Today you're a no make up look Frozen berry queen and tommorow a playful date with Berry brandy! ;)  🍓They are viral for a reason - so many shades to choose from, hydrating, plumping, fun and the packaging is gorgeous! Not only does it plump, but also enhances natural lip volume with a high-shine effect, and no fillers needed!  ✨ Key ingredients: Wild Cherry Fruit Extract: Provides healthy vitality with vitamin C and E, as well as malic acid and various organic acids. Blueberry extract: Nourishes the lips with rich minerals and anthocyanins Sapphire Extract: Creates a mystical lip look with a radiant pearl effect  This box includes: 🫐 00 - Frozen Berry 💞 02 - Berry Brandy ✨ 03 - Black Cherry 🍓 05 - Rosy Girl  I'm definitely a berry brandy girl! how about you? Which one did you like?  PR/ @ohmybeloved_official @tocobo_global @tocobo_us @tocobo_latam @tocobo_latam @ohmybeloved @TOCOBO  #tocobo #tocobolipoil #jellylips #lipoil #lipjelly                 ",2025-08-26 11:51:52,en,KR,N/A,2074,119,22,5,17,18,0,0,0,tocobo|tocobolipoil|jellylips|lipoil|lipjelly,Tocobo,product demonstration,Lip Products,Product Promotion,Promotional/Advertising Tone,Organic Mention,True,게시글에서 'Berry brandy'라는 문구를 사용하여 술/주류와 관련된 콘텐츠로 판단됩니다.
7595250346310536462,https://www.tiktok.com/@honeyderyy/video/7595250346310536462,7112635393082754094,honeyderyy,odd.indecisivegirl🐞,when he was talking to me i was like damn… is this my sign not to get em…🤔🤔🤔,2026-01-14 16:10:41,en,KR,N/A,1502,239,4,1,3,5,0,0,0,,,,,General,Emotional/Storytelling,N/A,True,The user is contemplating whether to 'get em' (implying drinks) as a sign not to drink alcohol.
7348496912263220512,https://www.tiktok.com/@urownismine/video/7348496912263220512,6955130614694855685,urownismine,𝓒𝓪𝓷𝓭𝓲𝓮,What a night in hondgae with me looks like #fyp #추천 #hongdaeclub #seoullife ,2024-03-20 17:21:13,en,KR,Seoul,4400000,522600,954,11200,22243,101,0,0,0,fyp|추천|hongdaeclub|seoullife,,,,Daily Life,Frank and Candid,N/A,True,"게시글에 'hongdaeclub'이라는 해시태그가 포함되어 있어 홍대의 클럽을 언급하며, 이는 일반적으로 음주와 관련된 활동을 암시합니다."
7577785647533018375,https://www.tiktok.com/@mindonotthing/video/7577785647533018375,6962496738750628865,mindonotthing,대학생 민두,술 취하고 IQ 테스트하면 몇 점 나올까? . . . . #블록블라스트 #블블딱챌린지 #BlockBlastPartner ,2025-11-28 14:38:35,ko,KR,N/A,137200,2243,39,36,180,102,0,1,1,블록블라스트|블블딱챌린지|blockblastpartner,,,,Gaming Content,Bright and Humorous,Sponsored,True,게시글 본문에서 '술 취하고'라는 직접적인 언급이 있어 술/주류/음주 관련 콘텐츠로 판단됩니다.
7479270242728906002,https://www.tiktok.com/@jojubong_dr.hong/video/7479270242728906002,6953131696750871554,jojubong_dr.hong,조주봉,첫 숙취에 당한 ’06년생 로완‘이의 TOO BAD #지드래곤 #toobad #GD #toobad챌린지 #bigbang #로완이의댄스일기,2025-03-08 03:08:30,ko,KR,N/A,44900,413,36,11,30,49,0,0,0,지드래곤|toobad|gd|toobad챌린지|bigbang|로완이의댄스일기,,,,Dance Choreography,Trendy/Hip,N/A,True,게시글 본문에 '숙취'라는 단어가 포함되어 있어 술/주류/음주 관련 콘텐츠로 판단됩니다.
7543187825953377543,https://www.tiktok.com/@rhz_studio/video/7543187825953377543,6626518602067836929,rhz_studio,RHYTHMHEARTZ,느낌 알면서도 참을 수 없었던 쉐이칸샹~  #쉐이칸샹 #밈 ,2025-08-27 09:01:20,ko,KR,N/A,78,1,0,0,0,7,0,0,0,쉐이칸샹|밈,,,,Dance Choreography,Trendy/Hip,N/A,True,쉐이칸샹은 술의 한 종류를 지칭하는 단어입니다.
7543279721170177288,https://www.tiktok.com/@_mylittlenina/video/7543279721170177288,6910349783811539970,_mylittlenina,"🤍🇰🇷 Nina👋 하이, 아이앰니나 🇰🇷🤍",been a busy few weeks. here a few clips from some of our performances last week  #영도맥주축제 #Honeybees #허니비즈 #허니비즈니나 #걸그룹 ,2025-08-27 14:57:57,ko,KR,N/A,324900,34900,129,197,1635,10,0,0,0,영도맥주축제|honeybees|허니비즈|허니비즈니나|걸그룹,,,,Music Performance,Trendy/Hip,N/A,True,게시글에 '영도맥주축제'라는 해시태그가 포함되어 있어 술/주류/음주 관련 콘텐츠로 판단됩니다.
7600931947040263437,https://www.tiktok.com/@queerlyscented/video/7600931947040263437,7514914105581601834,queerlyscented,Cece| QueerlyScented,Reviewing So Maek by @KSTSCENT and talking about my appreciation for what BIPOC perfumers are doing in the fragrance space. I can’t believe how much I enjoyed this fragrance. This is one to try!  . . #somaek  #koreanbeauty  #indieperfume  #bipocbusiness  #queerownedbusiness ,2026-01-29 23:38:20,en,KR,N/A,200,13,3,1,0,168,0,0,0,somaek|koreanbeauty|indieperfume|bipocbusiness|queerownedbusiness,Kstscent,,,Review,Frank and Candid,Organic Mention,True,"게시글 본문에 'So Maek'이라는 술 이름을 언급하고 있으며, 이는 한국의 전통주인 소맥을 의미할 가능성이 높습니다."
7352956165640260882,https://www.tiktok.com/@phises_busan/video/7352956165640260882,7004143155231130626,phises_busan,พิเศษ,#태국하이볼 #쌩썸하이볼,2024-04-01 17:45:24,ko,TH,N/A,29,1,0,0,27,15,0,0,0,태국하이볼|쌩썸하이볼,,,,Recipe Tutorial,Bright and Humorous,N/A,True,"게시글에 '하이볼'이라는 단어가 포함되어 있으며, 이는 일반적으로 알코올 음료를 지칭합니다."
7353097069730581765,https://www.tiktok.com/@im.jaehooked/video/7353097069730581765,7268924214295331845,im.jaehooked,im.jaehooked,#kimjaewook #KIM_JAE_UCK_DAY happy birthday to the most versatile actor I know 🎂🥳 You're aging so fine.. Keep doing what you love most. Have a blast 🍾  #kimjaeuck #김재욱 #deathsgame #herprivatelife #voicekdrama #coffeeprince #fypシ #kdramas #koreanactor ,2024-04-02 02:52:08,en,KR,N/A,151800,9853,261,340,1247,62,0,0,0,kimjaewook|kim_jae_uck_day|kimjaeuck|김재욱|deathsgame|herprivatelife|voicekdrama|coffeeprince|fypシ|kdramas|koreanactor,,,,Fan Content,Empathetic,N/A,True,게시글에 축하를 의미하는 샴페인 이모티콘(🍾)과 함께 'Have a blast'라는 문구가 포함되어 있어 음주와 관련된 콘텐츠로 판단됩니다.
7353251492272426247,https://www.tiktok.com/@hayashio_1205/video/7353251492272426247,7263218031659729928,hayashio_1205,hayashio_1205,いま話題の🇰🇷ドラマ#eyeloveyou のロケ地#北村韓屋村 へGO🚶‍♂️🚶💕 もともとドラマが始まる前から渡韓する度に行く大好きな場所🫶  おすすめのご飯やさんやカフェがたくさんあるよ〜〜！歩いてるだけで楽しい🚶💕  安国〜鍾路エリアは本当におすすめです！ 屋台もあって夜も楽しい🍺！ 有名な#広蔵市場へも歩いて行けます🚶◎  #韓国#韓国ソウル #ソウル #ソウル旅行 #渡韓 #渡韓情報 #渡韓レポ #韓国ドラマ #ドラマ#韓国旅行#ロケ地#安国#景福宮#昌徳宮#鍾路#屋台#韓国屋台#広蔵市場#광장시장#북촌한옥마을#한국#여행#한국여행#여행기록#チェジョンヒョプ #二階堂ふみ#アイラブユー#soul#korea#trip#vlog#holiday,2024-04-02 12:51:22,ja,KR,Seoul,48000,210,0,34,139,20,0,0,0,eyeloveyou|北村韓屋村|広蔵市場へも歩いて行けます🚶|韓国|韓国ソウル|ソウル|ソウル旅行|渡韓|渡韓情報|渡韓レポ|韓国ドラマ|ドラマ|韓国旅行|ロケ地|安国|景福宮|昌徳宮|鍾路|屋台|韓国屋台|広蔵市場|광장시장|북촌한옥마을|한국|여행|한국여행|여행기록|チェジョンヒョプ|二階堂ふみ|アイラブユー|soul|korea|trip|vlog|holiday,,,,Travel Vlog,Trendy/Hip,N/A,True,"The post mentions '屋台もあって夜も楽しい🍺！' which translates to 'There are also food stalls and it's fun at night 🍺!', indicating the presence of alcohol."
7577855755978657031,https://www.tiktok.com/@parianamazi/video/7577855755978657031,6785306696674214917,parianamazi,Paria Namazi,In love with these three Black Rice products from @haruharu wonder 🤍  Especially in love with the Black Rice Bakuchiol Eye Cream💗 it’s my fav eye cream of all time ✨  I also love the Black Rice Night Knight Retinol Serum 🤍 perfect for beginners💗  Lastly i love the Black Rice Probiotics Barriel Essence aka Makgeolli 🤍✨🤍✨   All theses products leave my skin glowing✨  #slowaging #SensitiveSkin #BlackRice #haruharuwonder #haruharueyecream ,2025-11-28 19:10:39,en,KR,N/A,362,20,0,0,0,15,0,0,0,slowaging|sensitiveskin|blackrice|haruharuwonder|haruharueyecream,Haruharu Wonder,,,Product Promotion,Promotional/Advertising Tone,Organic Mention,True,"본문에서 'Makgeolli'라는 단어가 언급되었으며, 이는 한국의 전통적인 술의 한 종류입니다."
7589234189573066005,https://www.tiktok.com/@dontdrinktoomuch87/video/7589234189573066005,6625876030731649025,dontdrinktoomuch87,醉遊仙境,每到年底跟過年前，局變多 只要學會這幾招 你就是躲酒師😎  #dontdrinktoomuch87  #drunkpeople  #醉遊仙境  #台北 #喝酒  ,2025-12-29 11:04:50,zh,KR,Seoul,31800,957,8,17,27,27,0,0,0,dontdrinktoomuch87|drunkpeople|醉遊仙境|台北|喝酒,,,,Comedy Skit,Bright and Humorous,N/A,True,"게시글 본문과 해시태그에 '술', '음주', '취한 사람' 등 술과 관련된 단어가 명확하게 포함되어 있습니다."
7589256825019616530,https://www.tiktok.com/@gyerandan/video/7589256825019616530,6785021248743048193,gyerandan,DAN,still stuck in christmas 🥹 °🥂⋆.ೃ🍾࿔*:･ #Arocell #Jinafickorea ,2025-12-29 12:32:38,en,KR,N/A,314,58,6,14,2,32,0,0,0,arocell|jinafickorea,Arocell,,,Skincare Routine,Bright and Humorous,Organic Mention,True,게시글에 샴페인 잔 이모티콘(🥂)과 병 이모티콘(🍾)이 포함되어 있어 술/주류/음주 관련 콘텐츠로 판단됩니다.
7480155832055844104,https://www.tiktok.com/@lu._.nakong/video/7480155832055844104,6712452715563631617,lu._.nakong,🐰LUNA 루나🐰,오랜만에 콧바람 쏘로왓러용❤️  #한남동 #라운지펍 #fyp ,2025-03-10 12:25:03,ko,KR,Seoul,411,36,2,0,1,8,0,0,0,한남동|라운지펍|fyp,,,,Lifestyle Vlog,Trendy/Hip,N/A,True,게시글에 '라운지펍'이라는 해시태그가 포함되어 있어 술집 관련 콘텐츠로 판단됩니다.
7480161251809561864,https://www.tiktok.com/@lu._.nakong/video/7480161251809561864,6712452715563631617,lu._.nakong,🐰LUNA 루나🐰,❤️🫧🫧🫧🫧❤️  #한남동 #라운지펍 #fyp #데일리룩 #ootd ,2025-03-10 12:46:04,ko,KR,Seoul,2160,476,9,1,7,15,0,0,0,한남동|라운지펍|fyp|데일리룩|ootd,,,,LIFESTYLE: Daily Life,Trendy/Hip,N/A,True,게시글에 '라운지펍'이라는 해시태그가 포함되어 있어 술집 관련 콘텐츠로 판단됩니다.
7480177053564734738,https://www.tiktok.com/@walking_jjiny/video/7480177053564734738,7100192094686266369,walking_jjiny,양혜진,"시작, #처음처럼  #설레임 과 #다짐 이 이번 일요일부터 또 가슴이 뛰기를 바래본다. 다른 수업 때문에 쉬었던 워킹 시작... 또,이번달부터 시작될 수업들.  뭐든 또 #열심 히 #도전 해보자.  일 외에 남는 시간들로 채워질 고민하는 시간을  한 발 한 발 나아가는 시간으로 사랑하는 인연들과 채워지기를~  #OOTD 해링본 무늬의 그레이 자켓에  동료가 패션쇼에서 입었던 가죽 반바지에 스웨이드 부츠 착장~  #가호 #시작 🎵🎶🎵🎶 가사 맘에 드넹 화이팅~ #데일리룩 #봄 #시니어모델 #MIT #50 대 패션 ",2025-03-10 13:47:23,ko,KR,N/A,1338,172,4,0,5,59,0,0,0,처음처럼|설레임|다짐|열심|도전|ootd|가호|시작|데일리룩|봄|시니어모델|mit|50,,,,LIFESTYLE: Daily Life,Encouraging/Motivational,N/A,True,게시글에 '처음처럼'이라는 소주 브랜드 해시태그가 포함되어 있습니다.
7540220400869952823,https://www.tiktok.com/@rotioki3/video/7540220400869952823,7518705600898171917,rotioki3,rotioki3,Limited Time Offer!!!#olebrandselect #fentysuperbrandday #tiktokbacktoschool #fyp #tiktok ,2025-08-19 09:08:27,en,KR,Seoul,362,0,0,0,0,13,0,0,1,olebrandselect|fentysuperbrandday|tiktokbacktoschool|fyp|tiktok,Nida,,,Product Promotion,Promotional/Advertising Tone,N/A,True,"The hashtag #olebrandselect likely refers to a brand of alcohol, and the context of a 'Limited Time Offer' and 'Super Brand Day' suggests a promotional event for such a product."
7600946221586468110,https://www.tiktok.com/@olliedays67/video/7600946221586468110,6998252217838011398,olliedays67,olliedays,pack lunch with me 🫶🏻 packed jipbap today and paired with salud’s new flavor - pina colada @Taste Salud #bento #koreafood #도시락 #asmr #fyp ,2026-01-30 00:33:54,en,KR,N/A,15700,1953,12,40,145,94,0,0,0,bento|koreafood|도시락|asmr|fyp,Salud,,,Vlog,Calm and Serious,Organic Mention,True,"The post mentions 'salud's new flavor - pina colada', and pina colada is a cocktail."
7578201410806779154,https://www.tiktok.com/@mianarslanno.1/video/7578201410806779154,6781768847571928069,mianarslanno.1,👑چوہدری ارسلان آرائیں👑🇰🇷,Thanks Tayab Bhai....Party#koreanfamily #southkorea🇰🇷 #unfrezzmyaccount #foryoupageofficiall #Yarian ,2025-11-29 17:31:59,en,KR,N/A,590,98,17,2,2,20,0,0,0,koreanfamily|southkorea🇰🇷|unfrezzmyaccount|foryoupageofficiall|yarian,,,,Party Content,Frank and Candid,N/A,True,"The post mentions 'Party' and is categorized as 'Party Content', which often implies alcohol consumption."
